date,open,high,low,close,volume
2005-05-23,0.7430885,0.75470882,0.72372021,0.74244248,266301160
2005-05-24,0.73598672,0.74567091,0.723075,0.74179728,52191899
2005-05-25,0.74244248,0.74244248,0.73598654,0.74244248,6933797
2005-05-27,0.74244248,0.74244248,0.73921487,0.74244248,29496902
2005-05-30,0.73598654,0.74244248,0.73275829,0.74244248,1789974
2005-05-31,0.7411516,0.7411516,0.71339052,0.71339052,34254467
2005-06-01,0.71016231,0.74244248,0.70951694,0.74244248,22892836
2005-06-02,0.74244248,0.74825296,0.74244248,0.74244248,20829655
2005-06-03,0.74244247,0.74760757,0.74244247,0.74760757,8563616
2005-06-06,0.72953091,0.74244271,0.72630266,0.74115196,1968972
2005-06-07,0.73017637,0.74050594,0.72694877,0.73534148,1460242
2005-06-08,0.73856877,0.75858253,0.73856877,0.74889834,7169320
2005-06-09,0.75406358,0.75406358,0.73340453,0.73598668,5520659
2005-06-10,0.75212669,0.75212669,0.74244258,0.75212669,8017203
2005-06-13,0.7521265,0.7521265,0.74567065,0.75148113,1026880
2005-06-14,0.75212688,0.75535522,0.74373417,0.75535522,45898724
2005-06-15,0.74889834,0.75406344,0.7430885,0.74889834,2600174
2005-06-16,0.75535498,0.75535498,0.7488984,0.7495445,960933
2005-06-17,0.7566459,0.75987415,0.74889856,0.75341829,24814704
2005-06-20,0.7521265,0.7521265,0.75148113,0.75148113,10080384
2005-06-21,0.74889863,0.75535522,0.74889863,0.75535522,3919102
2005-06-22,0.75858242,0.77084876,0.75858242,0.77084876,3994470
2005-06-23,0.76955849,0.77536905,0.76181115,0.77149534,7150478
2005-06-24,0.76181105,0.77472285,0.75600057,0.76826699,6453330
2005-06-27,0.76826693,0.77472279,0.76826693,0.77472279,13848753
2005-06-28,0.77795105,0.78763524,0.7747228,0.78376161,34744354
2005-06-29,0.79409097,0.79409097,0.77988777,0.78117853,15959039
2005-06-30,0.76181057,0.81345902,0.76181057,0.81345902,6858430
2005-07-01,0.80054724,0.83605568,0.78763544,0.82959974,20923864
2005-07-04,0.82637133,0.83282719,0.82572595,0.83282719,2072602
2005-07-05,0.83282719,0.83282719,0.8057122,0.83282719,7442527
2005-07-06,0.81345924,0.82959928,0.81345924,0.82637103,1092826
2005-07-07,0.81991533,0.8289535,0.81862393,0.81862393,12294301
2005-07-08,0.82959916,0.82959916,0.82056035,0.82572553,37325687
2005-07-11,0.83411831,0.85865106,0.83411831,0.85542281,46567610
2005-07-12,0.85865127,0.90319779,0.85606904,0.8941597,60237365
2005-07-13,0.89674183,0.90384314,0.87801963,0.88447549,28422917
2005-07-14,0.89738752,0.89738752,0.88124739,0.88899472,6104756
2005-07-15,0.8877031,0.8877031,0.87608278,0.88447549,10042701
2005-07-18,0.88512149,0.92321209,0.88383001,0.90965426,28262761
2005-07-19,0.91159057,0.94257991,0.90448934,0.93935166,26548154
2005-07-20,0.94903557,0.94903557,0.92966727,0.93547775,17777277
2005-07-21,0.95161768,0.95161768,0.91223636,0.93612301,33981260
2005-07-22,0.92966742,0.92966742,0.91352737,0.91675562,1187035
2005-07-25,0.89093127,0.91029964,0.88124708,0.89738721,15572781
2005-07-26,0.87801934,0.89738698,0.87801934,0.89093105,15921355
2005-07-27,0.89738713,0.89738713,0.88447533,0.88770294,10476063
2005-07-28,0.89867838,0.89867838,0.88512057,0.89093105,5756182
2005-07-29,0.88447519,0.89093105,0.88124686,0.89093105,20810813
2005-08-01,0.88124686,0.89093105,0.87801934,0.89093105,11493523
2005-08-02,0.90255218,0.93612301,0.90255218,0.93612301,17475807
2005-08-03,0.95226324,0.96840329,0.9361232,0.93741468,16213404
2005-08-04,0.9458072,0.9458072,0.92966716,0.93612301,22468895
2005-08-05,0.94903567,0.95549161,0.94257981,0.95549161,14018329
2005-08-08,0.96775795,0.9748599,0.96194746,0.96840332,12247196
2005-08-09,1.00068386,1.00068386,0.94903541,0.95871959,19463621
2005-08-10,0.96194742,0.96840328,0.94257977,0.94257977,21724642
2005-08-11,0.92966783,0.94968151,0.92966783,0.94645398,8441144
2005-08-12,0.91352711,0.94903545,0.91029951,0.93612301,19246940
2005-08-15,0.94645348,0.96259352,0.93935152,0.94257977,2995852
2005-08-16,0.95226293,0.96904907,0.94257947,0.94903533,17541754
2005-08-17,0.9587201,0.9910002,0.95549185,0.9910002,15553939
2005-08-18,0.96840337,1.02005185,0.96840337,0.99745594,6519277
2005-08-19,1.00068397,1.00907668,0.96065655,1.00003795,30231734
2005-08-22,1.01682431,1.01682431,1.00068426,1.01295068,3287901
2005-08-23,1.00714033,1.00714033,0.99487391,1.00714033,2515385
2005-08-24,1.00714007,1.00714007,1.00132951,1.00391174,50938917
2005-08-25,1.03102725,1.03102725,1.01295035,1.02973577,13867595
2005-08-26,1.03038115,1.03038115,1.01682398,1.02973577,18813578
2005-08-29,1.02650764,1.04264769,1.02650764,1.03619175,7263529
2005-08-30,1.04845863,1.04845863,1.02328049,1.0329646,9157134
2005-08-31,1.06524396,1.06524396,1.04587559,1.04587559,60812042
2005-09-01,1.05878779,1.05878779,1.05233185,1.05878779,6820746
2005-09-02,1.06524485,1.07170071,1.04587646,1.06524485,4785827
2005-09-05,1.06524403,1.07815574,1.06524403,1.07492749,178997
2005-09-06,1.07815657,1.07815657,1.06524485,1.06524485,5661973
2005-09-08,1.07169982,1.07169982,1.04587559,1.04587559,4474937
2005-09-09,1.0549138,1.05878751,1.04587572,1.05233157,41065792
2005-09-12,1.02715333,1.05233145,1.02715333,1.04587559,10476063
2005-09-13,1.04587598,1.04587598,1.03296418,1.04264773,2939327
2005-09-14,1.03942069,1.04587655,1.03877459,1.04458507,7527315
2005-09-15,1.0516862,1.05878751,1.04910405,1.05233157,26378577
2005-09-16,1.03360951,1.04910418,1.03360951,1.04135684,2100865
2005-09-19,1.02650756,1.04910418,1.02650756,1.04910418,13010291
2005-09-20,1.045876,1.05878779,1.045876,1.05878779,54396395
2005-09-21,1.05878755,1.07492759,1.05878755,1.07169999,18634580
2005-09-22,1.078156,1.09752438,1.06201596,1.09752438,36035021
2005-09-23,1.11043653,1.11043653,1.09752474,1.10398059,4126363
2005-09-26,1.11366468,1.11366468,1.08461219,1.0930049,668885
2005-09-27,1.0975243,1.11689195,1.0975243,1.11689195,14282115
2005-09-28,1.12980419,1.14271598,1.11689175,1.14271598,65805129
2005-09-29,1.15562809,1.21308704,1.1427163,1.19436476,31183246
2005-09-30,1.19759237,1.19759237,1.18790883,1.19436476,21460856
2005-10-03,1.20082042,1.2427847,1.20082042,1.23310051,13980646
