date,cash,held_ticker,shares,invested_value,equity
2024-11-07,50.754218802866035,SUZB3,20,1177.7999878,1228.554206602866
2024-11-08,50.754218802866035,SUZB3,20,1168.0000306,1218.754249402866
2024-11-11,50.754218802866035,SUZB3,20,1163.3999634,1214.154182202866
2024-11-12,50.754218802866035,SUZB3,20,1187.6000214,1238.354240202866
2024-11-13,50.754218802866035,SUZB3,20,1195.0,1245.754218802866
2024-11-14,50.754218802866035,SUZB3,20,1210.9999848,1261.754203602866
2024-11-18,50.754218802866035,SUZB3,20,1214.4000244,1265.154243202866
2024-11-19,50.754218802866035,SUZB3,20,1208.0000306,1258.754249402866
2024-11-21,50.754218802866035,SUZB3,20,1215.8000184,1266.554237202866
2024-11-22,50.754218802866035,SUZB3,20,1214.0000152,1264.754234002866
2024-11-25,50.754218802866035,SUZB3,20,1198.0000306,1248.754249402866
2024-11-26,50.754218802866035,SUZB3,20,1185.9999848,1236.754203602866
2024-11-27,50.754218802866035,SUZB3,20,1194.8000336,1245.554252402866
2024-11-28,50.754218802866035,SUZB3,20,1230.5999756,1281.3541944028661
2024-11-29,50.754218802866035,SUZB3,20,1248.0000306,1298.754249402866
2024-12-02,23.14542092569559,CSMG3,50,1259.5000264999999,1282.6454474256955
2024-12-03,23.14542092569559,CSMG3,50,1269.999981,1293.1454019256955
2024-12-04,23.14542092569559,CSMG3,50,1227.4999619999999,1250.6453829256955
2024-12-05,23.14542092569559,CSMG3,50,1254.5000075,1277.6454284256956
2024-12-06,23.14542092569559,CSMG3,50,1237.5,1260.6454209256956
2024-12-09,23.14542092569559,CSMG3,50,1230.5000305,1253.6454514256957
2024-12-10,23.14542092569559,CSMG3,50,1215.9999845,1239.1454054256956
2024-12-11,23.14542092569559,CSMG3,50,1219.4999695,1242.6453904256955
2024-12-12,23.14542092569559,CSMG3,50,1157.9999925,1181.1454134256956
2024-12-13,23.14542092569559,CSMG3,50,1135.0000380000001,1158.1454589256957
2024-12-16,23.14542092569559,CSMG3,50,1131.9999695,1155.1453904256955
2024-12-17,23.14542092569559,CSMG3,50,1114.0000345,1137.1454554256957
2024-12-18,23.14542092569559,CSMG3,50,1060.0000380000001,1083.1454589256957
2024-12-19,23.14542092569559,CSMG3,50,1078.999996,1102.1454169256956
2024-12-20,23.14542092569559,CSMG3,50,1103.4999845,1126.6454054256956
2024-12-23,23.14542092569559,CSMG3,50,1053.4999845,1076.6454054256956
2024-12-26,23.14542092569559,CSMG3,50,1022.0000265,1045.1454474256957
2024-12-27,23.14542092569559,CSMG3,50,1011.9999885000001,1035.1454094256956
2024-12-30,23.14542092569559,CSMG3,50,1040.9999845,1064.1454054256956
2025-01-02,4.742868458041585,KLBN11,46,1048.8910367600001,1053.6339052180417
2025-01-03,4.742868458041585,KLBN11,46,1032.49499134,1037.2378597980417
2025-01-06,4.742868458041585,KLBN11,46,1023.8415642599999,1028.5844327180416
2025-01-07,4.742868458041585,KLBN11,46,1027.4851492799999,1032.2280177380414
2025-01-08,4.742868458041585,KLBN11,46,1015.64349762,1020.3863660780415
2025-01-09,4.742868458041585,KLBN11,46,1005.1682777999999,1009.9111462580415
2025-01-10,4.742868458041585,KLBN11,46,1006.5346222400001,1011.2774906980417
2025-01-13,4.742868458041585,KLBN11,46,1006.5346222400001,1011.2774906980417
2025-01-14,4.742868458041585,KLBN11,46,987.86133578,992.6042042380416
2025-01-15,4.742868458041585,KLBN11,46,982.85149372,987.5943621780416
2025-01-16,4.742868458041585,KLBN11,46,977.8415642599999,982.5844327180415
2025-01-17,4.742868458041585,KLBN11,46,983.3069420200001,988.0498104780416
2025-01-20,4.742868458041585,KLBN11,46,1006.07917394,1010.8220423980416
2025-01-21,4.742868458041585,KLBN11,46,1011.08910386,1015.8319723180416
2025-01-22,4.742868458041585,KLBN11,46,992.8712652400001,997.6141336980417
2025-01-23,4.742868458041585,KLBN11,46,1002.43567678,1007.1785452380416
2025-01-24,4.742868458041585,KLBN11,46,1004.7128295,1009.4556979580416
2025-01-27,4.742868458041585,KLBN11,46,1016.0989454600001,1020.8418139180417
2025-01-28,4.742868458041585,KLBN11,46,1013.36625658,1018.1091250380416
2025-01-29,4.742868458041585,KLBN11,46,1007.90096668,1012.6438351380416
2025-01-30,4.742868458041585,KLBN11,46,1028.39604588,1033.1389143380416
2025-01-31,4.742868458041585,KLBN11,46,1022.01977152,1026.7626399780415
2025-02-03,12.332269809405375,TOTS3,30,1027.5,1039.8322698094053
2025-02-04,12.332269809405375,TOTS3,30,1004.1000366000001,1016.4323064094054
2025-02-05,12.332269809405375,TOTS3,30,965.4000093,977.7322791094053
2025-02-06,12.332269809405375,TOTS3,30,979.7999954999999,992.1322653094053
2025-02-07,12.332269809405375,TOTS3,30,1006.2000275999999,1018.5322974094053
2025-02-10,12.332269809405375,TOTS3,30,1016.6999817,1029.0322515094053
2025-02-11,12.332269809405375,TOTS3,30,1020.0,1032.3322698094053
2025-02-12,12.332269809405375,TOTS3,30,991.4999772,1003.8322470094054
